"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CKTCEUS","198905","138.547","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198906","148.057","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198907","160.451","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198908","161.316","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198909","145.799","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198910","143.016","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198911","144.148","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198912","167.596","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","198913","1795.308","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199001","156.964","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199002","139.413","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199003","145.495","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199004","137.785","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199005","140.463","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199006","152.38","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199007","165.327","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199008","168.27","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199009","155.651","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199010","152.555","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199011","145.891","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199012","161.211","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199013","1821.405","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199101","166.435","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199102","139.22","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199103","141.167","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199104","130.804","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199105","142.417","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199106","151.429","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199107","165.375","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199108","164.747","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199109","150.316","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199110","146.605","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199111","151.335","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199112","157.409","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199113","1807.258","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199201","159.659","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199202","142.685","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199203","148.417","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199204","138.609","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199205","141.718","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199206","148.669","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199207","169.24","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199208","162.578","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199209","152.782","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199210","147.856","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199211","147.539","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199212","162.171","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199213","1821.923","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199301","161.044","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199302","148.989","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199303","155.965","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199304","139.984","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199305","140.392","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199306","156.828","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199307","177.608","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199308","176.582","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199309","152.625","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199310","152.158","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199311","153.283","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199312","166.957","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199313","1882.416","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199401","175.836","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199402","152.751","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199403","154.666","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199404","140.753","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199405","146.958","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199406","166.787","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199407","174.02","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199408","172.308","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199409","153.561","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199410","150.604","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199411","145.674","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199412","159.32","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199413","1893.24","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199501","164.841","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199502","149.245","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199503","149.251","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199504","138.254","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199505","145.774","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199506","158.285","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199507","179.738","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199508","188.352","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199509","158.768","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199510","153.928","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199511","156.763","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199512","169.915","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199513","1913.115","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199601","175.755","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199602","159.414","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199603","159.852","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199604","144.574","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199605","154.461","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199606","166.472","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199607","180.596","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199608","181.956","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199609","163.314","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199610","163.637","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199611","168.275","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199612","177.176","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199613","1995.483","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199701","183.53","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199702","156.328","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199703","159.466","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199704","152.048","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199705","154.956","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199706","165.847","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199707","189.027","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199708","184.97","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199709","171.195","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199710","172.535","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199711","167.238","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199712","182.795","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199713","2039.934","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199801","180.524","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199802","158.188","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199803","164.084","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199804","152.988","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199805","165.717","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199806","178.003","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199807","194.364","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199808","194.456","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199809","175.445","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199810","167.357","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199811","158.832","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199812","174.489","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199813","2064.448","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199901","181.155","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199902","156.712","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199903","164.508","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199904","157.001","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199905","163.134","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199906","174.803","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199907","197.656","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CKTCEUS","199908","192.063","1","Coal, Including Coal Coke Net Imports, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
