year,cps(CRU),cps(iCRU),no-dendro cps(CRU), no-dendro cps(iCRU), no-luter cps(CRU), no-luter cps(iCRU), uncertainty
432,-0.077992,NaN,0.025981,NaN,-0.077992,NaN,0.29449
433,-0.069797,NaN,0.0021555,NaN,-0.069797,NaN,0.29449
434,-0.072698,NaN,-0.023299,NaN,-0.072698,NaN,0.29449
435,-0.090244,NaN,-0.048722,NaN,-0.090244,NaN,0.29449
436,-0.12339,NaN,-0.072852,NaN,-0.12339,NaN,0.29449
437,-0.16925,NaN,-0.094601,NaN,-0.16925,NaN,0.29449
438,-0.22114,NaN,-0.11306,NaN,-0.22114,NaN,0.29449
439,-0.27021,NaN,-0.1277,NaN,-0.27021,NaN,0.29449
440,-0.30792,NaN,-0.13869,NaN,-0.30792,NaN,0.29449
441,-0.3287,NaN,-0.14704,NaN,-0.3287,NaN,0.29449
442,-0.33157,NaN,-0.15433,NaN,-0.33157,NaN,0.29449
443,-0.32023,NaN,-0.1621,NaN,-0.32023,NaN,0.29449
444,-0.3015,NaN,-0.17093,NaN,-0.3015,NaN,0.29449
445,-0.28261,NaN,-0.1797,NaN,-0.28261,NaN,0.29449
446,-0.26856,NaN,-0.18532,NaN,-0.26856,NaN,0.29449
447,-0.26035,NaN,-0.18333,NaN,-0.26035,NaN,0.29449
448,-0.25503,NaN,-0.1691,NaN,-0.25503,NaN,0.29449
449,-0.24735,NaN,-0.13964,NaN,-0.24735,NaN,0.29449
450,-0.23249,NaN,-0.095129,NaN,-0.23249,NaN,0.29449
451,-0.20871,NaN,-0.03973,NaN,-0.20871,NaN,0.29449
452,-0.17877,NaN,0.018783,NaN,-0.17877,NaN,0.29449
453,-0.14953,NaN,0.070682,NaN,-0.14953,NaN,0.29449
